Date,QQQ,TLT,VGT,XLK
2012-12-14,58.375417671203614,85.663982963562,61.93875877380371,24.61127423286438
2012-12-17,58.380204067230224,85.69114631652832,61.9314196395874,24.61230311393738
2012-12-18,58.38967498779297,85.71016284942627,61.93036497116089,24.615308446884157
2012-12-19,58.40082139968872,85.73381088256836,61.93150756835937,24.618723001480102
2012-12-20,58.414760246276856,85.75264511108398,61.93679580688477,24.623513450622557
2012-12-21,58.42341718673706,85.7786273574829,61.936735763549805,24.626362991333007
2012-12-24,58.428432369232176,85.8078865814209,61.93187198638916,24.627666816711425
2012-12-26,58.429692859649656,85.83789657592773,61.92364797592163,24.62775218009949
2012-12-27,58.430371608734134,85.86942451477051,61.91471544265747,24.627544050216674
2012-12-28,58.42290473937988,85.91049232482911,61.89616371154785,24.62356707572937
2012-12-31,58.42047691345215,85.95397644042968,61.882386665344235,24.621206607818603
2013-01-02,58.42649631500244,85.99114833831787,61.87693927764892,24.62257722854614
2013-01-03,58.431153564453126,86.02183433532714,61.869580249786374,24.623202018737793
2013-01-04,58.43273694992065,86.05875278472901,61.858557472229,24.62240008354187
2013-01-07,58.43387720108032,86.0943238067627,61.847616806030274,24.621554107666014
2013-01-08,58.434389705657956,86.12832084655761,61.83591939926148,24.620284233093262
2013-01-09,58.43664560317993,86.16068195343017,61.826344165802,24.61951831817627
2013-01-10,58.44087432861328,86.1882050704956,61.81775247573852,24.619387397766115
2013-01-11,58.440312232971195,86.22148246765137,61.80491165161133,24.617588539123535
2013-01-14,58.43795967102051,86.2507880783081,61.7904231262207,24.615027103424072
2013-01-15,58.4353252029419,86.28259113311768,61.77543291091919,24.612120590209962
2013-01-16,58.43505651473999,86.31233276367188,61.76261430740357,24.60988801956177
2013-01-17,58.43680116653442,86.3445206451416,61.752408752441404,24.60853928565979
2013-01-18,58.434764823913575,86.37780532836913,61.73779586791992,24.60568497657776
2013-01-22,58.43331079483032,86.41867534637451,61.72450988769531,24.603252820968628
2013-01-23,58.437825984954834,86.453630027771,61.71943817138672,24.603636293411256
2013-01-24,58.436302757263185,86.48428783416747,61.70841896057129,24.60156844139099
2013-01-25,58.438569736480716,86.49998245239257,61.70052883148193,24.60050447463989
2013-01-28,58.446305103302,86.50960819244385,61.69858402252197,24.601617641448975
2013-01-29,58.45266454696655,86.52179977416992,61.69381362915039,24.60219026565552
2013-01-30,58.45502122879029,86.53495178222656,61.684027404785155,24.600836877822875
2013-01-31,58.46123344421387,86.5436576461792,61.67920789718628,24.601657733917236
2013-02-01,58.47427673339844,86.54757186889648,61.68106567382812,24.60517008781433
2013-02-04,58.47611930847168,86.55696960449218,61.671176471710204,24.604358959198
2013-02-05,58.483114624023436,86.56150386810303,61.66784067153931,24.60590585708618
2013-02-06,58.49245262145996,86.56902015686035,61.66810743331909,24.608788394927977
2013-02-07,58.502859077453614,86.57554611206055,61.67048475265503,24.612130212783814
2013-02-08,58.51902599334717,86.58071346282959,61.67878789901734,24.61753314971924
2013-02-11,58.53683670043945,86.58844509124756,61.68938013076782,24.623440656661987
2013-02-12,58.54575412750244,86.597233543396,61.68936712265015,24.625500802993773
2013-02-13,58.55401691436768,86.60022693634033,61.686848163604736,24.626558113098145
2013-02-14,58.56041421890259,86.60659114837647,61.68438097000122,24.62731854438782
2013-02-15,58.56804498672486,86.61164710998536,61.684459590911864,24.628871231079103
2013-02-19,58.577386302948,86.61676242828369,61.685570850372315,24.63085304260254
2013-02-20,58.58117193222046,86.62026268005371,61.681262493133545,24.631015558242797
2013-02-21,58.584878845214845,86.62627490997315,61.67761798858643,24.631206035614014
2013-02-22,58.59891845703125,86.62936759948731,61.684299812316894,24.63550947189331
2013-02-25,58.60896690368652,86.64053489685058,61.687498817443846,24.63836890220642
2013-02-26,58.62120283126831,86.64706535339356,61.69375011444092,24.642365531921385
2013-02-27,58.63737831115723,86.65207828521729,61.70284616470337,24.647420539855958
2013-02-28,58.653502769470215,86.6590884399414,61.7136030960083,24.653140211105345
2013-03-01,58.67092807769775,86.6649719619751,61.725113201141355,24.658987989425658
2013-03-04,58.69236379623413,86.66280590057373,61.74019035339356,24.666260766983033
2013-03-05,58.71921951293945,86.65772716522217,61.76090440750122,24.67560326576233
2013-03-06,58.74722152709961,86.64763313293457,61.78407835006714,24.68582152366638
2013-03-07,58.78193628311157,86.62682510375977,61.81408033370972,24.698006401062013
2013-03-08,58.82056221008301,86.60161926269531,61.84848165512085,24.711530961990356
2013-03-11,58.85253770828247,86.57770900726318,61.875510940551756,24.72251235961914
2013-03-12,58.88370204925537,86.5615482711792,61.901687984466555,24.733403873443603
2013-03-13,58.91392972946167,86.5420025253296,61.92738199234009,24.744085483551025
2013-03-14,58.94700986862183,86.52285106658935,61.95802591323852,24.756366567611693
2013-03-15,58.9795862197876,86.50401458740234,61.98812896728516,24.76836254119873
2013-03-18,59.007980308532716,86.4896236038208,62.01365591049194,24.77885603904724
2013-03-19,59.038142681121826,86.46717407226562,62.04075265884399,24.78993109703064
2013-03-20,59.071662979125975,86.43499298095703,62.072182483673096,24.8021866607666
2013-03-21,59.10900064468384,86.39624000549317,62.107650966644286,24.816045217514038
2013-03-22,59.14726472854614,86.36139945983886,62.14362117767334,24.83004328727722
2013-03-25,59.18329423904419,86.3322040939331,62.176419486999514,24.843033990859986
2013-03-26,59.214772148132326,86.3124015045166,62.20401229858398,24.854201622009278
2013-03-27,59.24776479721069,86.29548477172851,62.23239088058472,24.865613775253294
2013-03-28,59.27885829925537,86.27654350280761,62.258935680389406,24.875986518859865
2013-04-01,59.3125439453125,86.25876083374024,62.287329864501956,24.887179403305055
2013-04-02,59.34532857894897,86.24328323364257,62.31326824188233,24.897713165283204
2013-04-03,59.37718868255615,86.22728439331054,62.33878229141235,24.907936649322508
2013-04-04,59.40811756134033,86.21689331054688,62.363457164764405,24.917618026733397
2013-04-05,59.43304262161255,86.21270168304443,62.38102254867554,24.925068397521972
2013-04-08,59.45696125030518,86.20279499053954,62.3972820854187,24.932191057205202
2013-04-09,59.48001194000244,86.1976127243042,62.41282304763794,24.939284114837648
2013-04-10,59.50886754989624,86.18432846069337,62.434016933441164,24.94842047691345
2013-04-11,59.54470853805542,86.1695248413086,62.46183103561401,24.959982223510742
2013-04-12,59.577387447357175,86.16698299407959,62.48395303726196,24.969691915512087
2013-04-15,59.609288177490235,86.16186126708985,62.5066171836853,24.979707555770872
2013-04-16,59.64354658126831,86.15489181518555,62.53293956756592,24.990834827423097
2013-04-17,59.66999660491943,86.15010509490966,62.55030033111572,24.998614053726197
2013-04-18,59.695333576202394,86.14530387878418,62.56624465942383,25.006039714813234
2013-04-19,59.71608646392822,86.14533447265624,62.57229625701904,25.010365657806396
2013-04-22,59.73914245605469,86.14117813110352,62.579829177856446,25.014998626708984
2013-04-23,59.76276418685913,86.13888408660888,62.58877542495728,25.020027704238892
2013-04-24,59.78607284545898,86.13545505523682,62.59861951828003,25.025269317626954
2013-04-25,59.814650535583496,86.12605083465576,62.615508499145506,25.03273847579956
2013-04-26,59.842772521972655,86.11671382904052,62.633671531677244,25.040416688919066
2013-04-29,59.87657701492309,86.1048673248291,62.66015005111694,25.05126410484314
2013-04-30,59.91423299789429,86.09271072387695,62.692120780944826,25.064059190750122
2013-05-01,59.95303016662598,86.08186614990234,62.72410087585449,25.07688034057617
2013-05-02,59.99160303115845,86.07164051055908,62.756708278656006,25.08980827331543
2013-05-03,60.03475521087646,86.04891059875489,62.79370788574219,25.10409462928772
2013-05-06,60.07769849777222,86.02867763519288,62.83209146499634,25.11855754852295
2013-05-07,60.116634616851805,86.00652515411377,62.86431781768799,25.130881338119508
2013-05-08,60.15398542404175,85.98620357513428,62.89507987976074,25.143219861984253
2013-05-09,60.19471368789673,85.95928806304931,62.92859582901001,25.156559181213378
2013-05-10,60.240892162323,85.92522304534913,62.96705165863037,25.171454782485963
2013-05-13,60.28970060348511,85.88431369781495,63.00769636154175,25.187225952148438
2013-05-14,60.34208715438843,85.83765403747559,63.051083164215086,25.203883266448976
2013-05-15,60.39145483016968,85.79800464630127,63.091357650756834,25.21916323661804
2013-05-16,60.43378759384155,85.77133850097657,63.12659917831421,25.232566785812377
2013-05-17,60.47953647613525,85.73597072601318,63.16579652786255,25.247288665771485
2013-05-20,60.52487953186035,85.69919479370117,63.20486478805542,25.261507558822633
2013-05-21,60.57142782211304,85.66796440124511,63.24498134613037,25.275720529556274
2013-05-22,60.61607597351074,85.6279396057129,63.28236873626709,25.289242181777954
2013-05-23,60.65453033447265,85.59719718933106,63.313294162750246,25.300331983566284
2013-05-24,60.69057970046997,85.56684986114502,63.34109146118164,25.31032893180847
2013-05-28,60.72634061813355,85.53169960021972,63.36830322265625,25.320125131607057
2013-05-29,60.760660591125486,85.50345844268799,63.39480739593506,25.329539375305174
2013-05-30,60.79584508895874,85.47453464508057,63.42337121963501,25.339384593963622
2013-05-31,60.82779256820679,85.44201396942138,63.44816602706909,25.347661123275756
2013-06-03,60.85961290359497,85.4123900604248,63.47421123504639,25.35624051094055
2013-06-04,60.889590396881104,85.38493587493896,63.4988219833374,25.364476289749145
2013-06-05,60.91453830718994,85.36918621063232,63.519130096435546,25.371352396011353
2013-06-06,60.9375004196167,85.35683013916015,63.53558067321777,25.376807384490967
2013-06-07,60.96358057022095,85.33504791259766,63.55334503173828,25.38278247833252
2013-06-10,60.98935054779053,85.31046089172364,63.571027488708495,25.388929376602174
2013-06-11,61.01303846359253,85.28876850128174,63.58642337799072,25.394511890411376
2013-06-12,61.03170190811157,85.25417633056641,63.59871055603028,25.398992195129395
2013-06-13,61.05695074081421,85.2240497970581,63.61759035110474,25.40605073928833
2013-06-14,61.07817132949829,85.19337886810303,63.63292776107788,25.41129258155823
2013-06-17,61.10205106735229,85.15800682067871,63.65138345718384,25.417641429901124
2013-06-18,61.12862993240356,85.12179836273194,63.672728595733645,25.42534637451172
2013-06-19,61.15152017593384,85.0833374786377,63.690167026519774,25.43122703552246
2013-06-20,61.1696994972229,85.03602565765381,63.70404405593872,25.4355574798584
2013-06-21,61.18417943954468,84.97579723358155,63.71368007659912,25.43809148788452
2013-06-24,61.19581256866455,84.91762573242187,63.7184264755249,25.439044790267943
2013-06-25,61.210058193206784,84.85809555053712,63.72610372543335,25.441191883087157
2013-06-26,61.22042682647705,84.80847454071045,63.72808961868286,25.44125747680664
2013-06-27,61.232594165802,84.76485485076904,63.731986598968504,25.44217351913452
2013-06-28,61.24917350769043,84.72286144256591,63.73854867935181,25.44391749382019
2013-07-01,61.26822776794434,84.68440147399902,63.74703016281128,25.44600962638855
2013-07-02,61.286527214050295,84.65109790802002,63.75428220748901,25.44760272026062
2013-07-03,61.30199672698975,84.61829803466797,63.759010791778564,25.448204317092895
2013-07-05,61.317188873291016,84.58341201782227,63.7634662437439,25.449031534194948
2013-07-08,61.33256326675415,84.54722831726075,63.7672943687439,25.44964756011963
2013-07-09,61.349656085968014,84.50933155059815,63.77307920455932,25.450692434310913
2013-07-10,61.368065643310544,84.46565326690674,63.78072820663452,25.452038745880127
2013-07-11,61.393374824523924,84.42539752960205,63.79530149459839,25.455900812149046
2013-07-12,61.42008382797241,84.38432788848877,63.80988103866577,25.45968002319336
2013-07-15,61.44938957214355,84.34196380615235,63.82887098312378,25.46468553543091
2013-07-16,61.482617740631106,84.29667625427246,63.853223171234134,25.471628522872926
2013-07-17,61.51920238494873,84.24743511199951,63.880834045410154,25.479625720977783
2013-07-18,61.55073461532593,84.19644927978516,63.90263442993164,25.485597467422487
2013-07-19,61.58129095077515,84.15130455017089,63.9210273361206,25.490188207626343
2013-07-22,61.61328622817993,84.10511421203613,63.94163021087647,25.495458087921143
2013-07-23,61.64190731048584,84.05787509918213,63.959886436462405,25.500004205703735
2013-07-24,61.6696475982666,84.00555381774902,63.979489936828614,25.504774074554444
2013-07-25,61.69843765258789,83.95854263305664,64.00052558898926,25.509250564575197
2013-07-26,61.73068386077881,83.91948913574218,64.02358108520508,25.51478500366211
2013-07-29,61.76510986328125,83.87401824951172,64.04953016281128,25.521452760696413
2013-07-30,61.80620544433594,83.82917808532714,64.08245756149292,25.530445652008055
2013-07-31,61.84945014953613,83.78270835876465,64.11652181625367,25.53947374343872
2013-08-01,61.897106399536135,83.72581809997558,64.15546850204468,25.5504594707489
2013-08-02,61.94683700561524,83.67200092315674,64.19588745117187,25.56212752342224
2013-08-05,61.99460613250732,83.61622528076173,64.23543933868409,25.573463220596313
2013-08-06,62.03605997085571,83.5675789642334,64.26736064910888,25.582346868515014
2013-08-07,62.0770606803894,83.52574440002441,64.30058891296386,25.591562185287476
2013-08-08,62.12330181121826,83.48755420684815,64.34012100219726,25.602677984237673
2013-08-09,62.175329246520995,83.44423938751221,64.38535026550294,25.615972423553465
2013-08-12,62.2266515159607,83.40104816436768,64.43056385040283,25.6293222618103
2013-08-13,62.282725734710695,83.34624252319335,64.48147804260253,25.64495892524719
2013-08-14,62.338517875671386,83.29626853942871,64.53330516815186,25.6611829662323
2013-08-15,62.388443775177,83.24337856292725,64.5794341468811,25.675437994003296
2013-08-16,62.437386474609376,83.18293380737305,64.62517082214356,25.689354410171507
2013-08-19,62.48752788543701,83.1167248916626,64.67168601989746,25.7033487033844
2013-08-20,62.53505241394043,83.05690528869629,64.71342248916626,25.715578260421754
2013-08-21,62.584527778625485,82.99334632873536,64.75879814147949,25.72910834312439
2013-08-22,62.635423221588134,82.93109272003174,64.80411123275756,25.74256299972534
2013-08-23,62.688084316253665,82.87694080352783,64.84971408843994,25.75645305633545
2013-08-26,62.747843227386475,82.81687953948975,64.90264724731445,25.772775049209596
2013-08-27,62.805025539398194,82.75508281707764,64.95223907470704,25.788430337905883
2013-08-28,62.862311382293704,82.68970699310303,65.00144794464111,25.80362385749817
2013-08-29,62.92203332901001,82.62660732269288,65.05375827789307,25.819712057113648
2013-08-30,62.98150787353516,82.56159931182862,65.10564682006836,25.835748662948607
2013-09-03,63.046225204467774,82.4908024597168,65.16190088272094,25.85309203147888
2013-09-04,63.11553462982178,82.4200576019287,65.2228049659729,25.872390584945677
2013-09-05,63.18422563552856,82.34448139190674,65.28345621109008,25.89160617828369
2013-09-06,63.2467179107666,82.27323871612549,65.33699668884277,25.9077082157135
2013-09-09,63.31318189620972,82.20660926818847,65.39674570083618,25.92593879699707
2013-09-10,63.38078056335449,82.13763450622558,65.45740154266358,25.944644994735718
2013-09-11,63.44337329864502,82.07235706329345,65.51233152389527,25.96077417373657
2013-09-12,63.50449098587036,82.00450012207031,65.56475095748901,25.97648428916931
2013-09-13,63.56681596755981,81.93635848999024,65.61849090576172,25.992869777679445
2013-09-16,63.625694255828854,81.8663669204712,65.6686099433899,26.008326120376587
2013-09-17,63.68517835617065,81.79936447143555,65.71985816955566,26.023876705169677
2013-09-18,63.74939479827881,81.73816482543945,65.77612520217896,26.04130513191223
2013-09-19,63.81504878997803,81.67432823181153,65.83407327651977,26.058987369537352
2013-09-20,63.87965047836304,81.60993293762208,65.89046154022216,26.075884103775024
2013-09-23,63.946785869598386,81.54852039337158,65.95023706436157,26.09443084716797
2013-09-24,64.01204685211182,81.4902590560913,66.00754619598389,26.111661081314086
2013-09-25,64.07782634735108,81.43687873840332,66.06603939056396,26.12930792808533
2013-09-26,64.14551855087281,81.378860206604,66.12454656600953,26.14717525482178
2013-09-27,64.20896482467651,81.32512638092041,66.1768803024292,26.162542457580567
2013-09-30,64.27217584609986,81.27589309692382,66.22862031936646,26.17726156234741
2013-10-01,64.34132837295532,81.2251808166504,66.28642595291137,26.19406660079956
2013-10-02,64.41311223983764,81.17180244445801,66.34700199127197,26.212093162536622
2013-10-03,64.47684881210327,81.12433292388916,66.39984218597412,26.22744451522827
2013-10-04,64.53920028686524,81.08094577789306,66.44998655319213,26.24154399871826
2013-10-07,64.59985876083374,81.03770038604736,66.49811758041382,26.255673818588257
2013-10-08,64.65363792419434,80.99449275970458,66.53934246063233,26.267403812408446
2013-10-09,64.70944101333617,80.9435643005371,66.58363565444947,26.280715818405152
2013-10-10,64.77320463180541,80.89402462005616,66.63597806930542,26.296641674041748
2013-10-11,64.84233211517333,80.8428295135498,66.69307891845703,26.314404010772705
2013-10-14,64.91444284439086,80.78711853027343,66.75267007827759,26.33276550292969
2013-10-15,64.98793308258057,80.72868190765381,66.81301717758178,26.351623153686525
2013-10-16,65.05943796157837,80.68249759674072,66.87091836929321,26.36973720550537
2013-10-17,65.12373540878296,80.64550113677979,66.91899171829223,26.383830118179322
2013-10-18,65.19553228378295,80.61505794525146,66.97542552947998,26.401131343841552
2013-10-21,65.26913110733032,80.58176288604736,67.03483896255493,26.419713315963744
2013-10-22,65.34318325042724,80.55258514404296,67.09407464981079,26.438421649932863
2013-10-23,65.41555593490601,80.5221671295166,67.15144248962402,26.456908836364747
2013-10-24,65.48843603134155,80.49062217712402,67.20925491333008,26.475527782440185
2013-10-25,65.56219123840332,80.461686668396,67.2668006515503,26.494241523742676
2013-10-28,65.63563327789306,80.42767108917236,67.32359018325806,26.51325813293457
2013-10-29,65.71105529785156,80.39532642364502,67.38407102584839,26.534023532867433
2013-10-30,65.78759605407714,80.35869304656983,67.44441814422608,26.555292739868165
2013-10-31,65.86206539154053,80.32200645446777,67.5023197555542,26.575666399002074
2013-11-01,65.93518878936767,80.28535522460938,67.55875352859498,26.595574922561646
2013-11-04,66.0095287322998,80.2458156967163,67.61754438400268,26.616210927963255
2013-11-05,66.08378231048584,80.20086833953857,67.67589048385621,26.636121959686278
2013-11-06,66.15610534667968,80.15673797607423,67.73352506637573,26.656180152893068
2013-11-07,66.22554149627686,80.11731147766113,67.79098180770875,26.676508531570434
2013-11-08,66.29843030929565,80.07445339202881,67.85195161819458,26.697997760772704
2013-11-11,66.3700576019287,80.03170291900635,67.91180976867676,26.71923539161682
2013-11-12,66.44222831726074,79.992985496521,67.9744250869751,26.74069001197815
2013-11-13,66.51955341339111,79.95634971618652,68.04166542053223,26.763770542144776
2013-11-14,66.5987285232544,79.92001586914063,68.10739370346069,26.7862530708313
2013-11-15,66.67508228302002,79.8898239517212,68.17107620239258,26.80763907432556
2013-11-18,66.75302028656006,79.85667110443116,68.23622636795044,26.83011805534363
2013-11-19,66.82547409057617,79.82430606842041,68.29541734695435,26.85064251899719
2013-11-20,66.89801008224487,79.78213695526124,68.35380784988403,26.870737113952636
2013-11-21,66.97407852172852,79.7415036392212,68.41628976821899,26.89207660675049
2013-11-22,67.04908699035644,79.70275001525879,68.47521417617799,26.91201497077942
2013-11-25,67.1249110031128,79.66540050506592,68.53302652359008,26.93169931411743
2013-11-26,67.20398296356201,79.6304891204834,68.59395189285279,26.952322092056274
2013-11-27,67.28464828491211,79.59829021453858,68.6582571220398,26.97414635658264
2013-11-29,67.36771123886109,79.56248188018799,68.72367403030395,26.996910200119018
2013-12-02,67.45054035186767,79.52493843078614,68.787623462677,27.019286527633668
2013-12-03,67.53085371017455,79.49082782745361,68.8503277015686,27.041159620285033
2013-12-04,67.6162412071228,79.45188484191894,68.91916898727418,27.064897193908692
2013-12-05,67.7043618965149,79.4094813156128,68.99098972320557,27.089178552627562
2013-12-06,67.79228189468384,79.36857299804687,69.06183219909668,27.11296615600586
2013-12-09,67.88551080703735,79.32039134979249,69.13823362350463,27.139004049301146
2013-12-10,67.9773462677002,79.27733840942383,69.21250034332276,27.16402173995972
2013-12-11,68.06110647201538,79.232621383667,69.28027418136597,27.1866074180603
2013-12-12,68.14449907302857,79.18571041107178,69.34689182281494,27.20845971107483
2013-12-13,68.22613744735717,79.1383288192749,69.41257570266724,27.22962815284729
2013-12-16,68.30855640411377,79.09180404663086,69.48146160125732,27.25187517166138
2013-12-17,68.38571836471557,79.04815483093262,69.54643394470214,27.272343473434447
2013-12-18,68.46812397003174,79.00641548156739,69.61438575744629,27.294055547714233
2013-12-19,68.5486357498169,78.96750694274903,69.68104793548584,27.31572880744934
2013-12-20,68.6327474975586,78.93862602233887,69.75164360046386,27.33831720352173
2013-12-23,68.72009328842164,78.90721347808838,69.82611564636231,27.36259370803833
2013-12-24,68.80874254226684,78.86984394073487,69.90295421600342,27.387767276763917
2013-12-26,68.89911239624024,78.8314619064331,69.98100715637207,27.41341378211975
2013-12-27,68.9874513053894,78.79326625823974,70.05589370727539,27.437999496459963
2013-12-30,69.07605890274048,78.75570251464843,70.13153198242188,27.462818841934205
2013-12-31,69.16792922973633,78.7126496887207,70.21049152374268,27.48858799934387
2014-01-02,69.25725158691407,78.66792209625244,70.28633811950684,27.513017234802245
2014-01-03,69.34155445098877,78.62784297943115,70.35861255645752,27.536075439453125
2014-01-06,69.42791305541992,78.58535530090332,70.43385452270508,27.56032004356384
2014-01-07,69.51493515014648,78.54349494934083,70.51154109954834,27.58513752937317
2014-01-08,69.6039443397522,78.50100521087647,70.59038928985596,27.610252532958985
2014-01-09,69.68997262954711,78.46020347595214,70.66530353546142,27.633567695617675
2014-01-10,69.77686731338501,78.42033084869385,70.7413818359375,27.657524909973144
2014-01-13,69.85714042663574,78.38448070526123,70.81198680877685,27.679587717056275
2014-01-14,69.94697353363037,78.34373554229737,70.89338863372802,27.705045957565307
2014-01-15,70.03764673233032,78.3042970275879,70.97906623840332,27.73184914588928
2014-01-16,70.13119911193847,78.26363758087159,71.06727952957154,27.759629354476928
2014-01-17,70.22239130020142,78.21953006744384,71.15342092514038,27.78650426864624
2014-01-21,70.31918954849243,78.16707248687744,71.24416133880615,27.815133380889893
2014-01-22,70.41541269302368,78.11701110839844,71.33446397781373,27.843037281036377
2014-01-23,70.50820463180543,78.07344104766845,71.42052173614502,27.869746580123902
2014-01-24,70.58706911087036,78.03832244873047,71.49194553375244,27.89122630119324
2014-01-27,70.66225479125977,77.99965507507324,71.56025272369385,27.911707496643068
2014-01-28,70.73743835449218,77.95556838989258,71.62921279907226,27.93183535575867
2014-01-29,70.8146523475647,77.9109160232544,71.70071327209473,27.952923698425295
2014-01-30,70.89490129470825,77.86872707366943,71.7734778213501,27.97425124168396
2014-01-31,70.98022327423095,77.82627899169921,71.85349208831786,27.998559379577635
2014-02-03,71.06078378677368,77.7875673675537,71.92954538345337,28.02103594779968
2014-02-04,71.14002088546754,77.74554637908936,72.00775230407714,28.043903408050536
2014-02-05,71.21511047363282,77.6995552444458,72.08342531204224,28.065922498703003
2014-02-06,71.29213464736938,77.65341430664063,72.15963956832886,28.088220710754396
2014-02-07,71.37624055862426,77.60649932861328,72.23964769363403,28.112334003448485
2014-02-10,71.46095218658448,77.56256412506103,72.31998308181763,28.136324195861818
2014-02-11,71.5511937713623,77.5123830795288,72.40436386108398,28.16221190452576
2014-02-12,71.63932817459107,77.4617947769165,72.48555732727051,28.186875839233398
2014-02-13,71.7281651878357,77.41314754486083,72.56683544158936,28.211258640289305
2014-02-14,71.81930389404297,77.36022533416748,72.65212760925293,28.237091121673583
2014-02-18,71.9084370803833,77.30874908447265,72.73423503875732,28.2613521194458
2014-02-19,71.99097686767578,77.26603694915771,72.81058139801026,28.28386276245117
2014-02-20,72.07416404724121,77.22344501495361,72.88699245452881,28.30625346183777
2014-02-21,72.15698631286621,77.18457176208496,72.96272483825683,28.328125171661377
2014-02-24,72.2404139328003,77.14403602600098,73.03812519073486,28.34953821182251
2014-02-25,72.32383693695068,77.10807243347168,73.11373683929443,28.370902309417726
2014-02-26,72.40491775512696,77.0787868118286,73.1888703918457,28.39201334953308
2014-02-27,72.48825157165527,77.05489784240723,73.2677723312378,28.414715538024904
2014-02-28,72.56942035675048,77.03578937530517,73.3437232208252,28.437165241241456
2014-03-03,72.64685989379883,77.01654689788819,73.415950050354,28.457507305145263
2014-03-04,72.72985649108887,76.98695610046387,73.4931415939331,28.4791543674469
2014-03-05,72.81079917907715,76.96355228424072,73.56740703582764,28.499656887054442
2014-03-06,72.89187202453613,76.93676864624024,73.64118034362792,28.520375194549562
2014-03-07,72.9705334854126,76.90425537109375,73.71427364349366,28.541043882369994
2014-03-10,73.0524834060669,76.8785270690918,73.79042434692383,28.562941608428954
2014-03-11,73.13341983795166,76.85186336517334,73.86526920318603,28.584536685943604
2014-03-12,73.21608627319335,76.82733722686767,73.94212982177734,28.60660313606262
2014-03-13,73.2907578277588,76.81862850189209,74.00984718322754,28.625918102264404
2014-03-14,73.36422286987305,76.80543117523193,74.07589679718018,28.644624042510987
2014-03-17,73.43948974609376,76.79026794433594,74.1433304977417,28.66429169654846
2014-03-18,73.52273918151856,76.77792179107666,74.21967937469482,28.687262172698976
2014-03-19,73.60316989898682,76.76034099578857,74.29227054595947,28.70890540122986
2014-03-20,73.68644969940186,76.74585147857665,74.36955558776856,28.73235167503357
2014-03-21,73.76904891967773,76.72999774932862,74.44788272857666,28.756322841644288
2014-03-24,73.84650993347168,76.7172116470337,74.52316242218018,28.779866456985474
2014-03-25,73.92084308624267,76.7102843093872,74.5973546218872,28.803130550384523
2014-03-26,73.98983196258546,76.70839630126953,74.66503330230712,28.824190731048585
2014-03-27,74.05986549377441,76.70373348236085,74.73419902801514,28.846090421676635
2014-03-28,74.1344543838501,76.70262512207032,74.80760528564453,28.86948932647705
2014-03-31,74.20778289794922,76.6942414855957,74.8815472793579,28.892571096420287
2014-04-01,74.29030769348145,76.68341106414795,74.96324195861817,28.91853603363037
2014-04-02,74.37073482513428,76.67244945526123,75.04155868530273,28.943354902267455
2014-04-03,74.44521846771241,76.66299766540527,75.1136572265625,28.96633123397827
2014-04-04,74.51260669708252,76.66036659240723,75.17969528198242,28.987847566604614
2014-04-07,74.58402948379516,76.66669342041016,75.24960666656494,29.011126260757447
2014-04-08,74.66075893402099,76.68065425872803,75.32493732452393,29.036581716537476
2014-04-09,74.74740943908691,76.6910263824463,75.41150035858155,29.06569751739502
2014-04-10,74.81933015823364,76.70856906890869,75.48464988708496,29.090105934143068
2014-04-11,74.88388404846191,76.72687587738037,75.55071620941162,29.11201231956482
2014-04-14,74.95010021209717,76.74015361785888,75.61860065460205,29.13479429244995
2014-04-15,75.01714450836181,76.75328300476075,75.68993217468261,29.15891143798828
2014-04-16,75.08736682891846,76.76613109588624,75.76281982421875,29.183861484527586
2014-04-17,75.15754531860351,76.77475452423096,75.83516887664796,29.208381328582764
2014-04-21,75.22933959960938,76.78422958374023,75.90709167480469,29.232738695144654
2014-04-22,75.30180522918701,76.80848861694336,75.97868671417237,29.256891498565675
2014-04-23,75.37043636322022,76.8313709640503,76.04761821746825,29.279440059661866
2014-04-24,75.44087474822999,76.85462978363037,76.1176050567627,29.30268904685974
2014-04-25,75.50302070617676,76.88148330688476,76.17951690673829,29.32351788520813
2014-04-28,75.55985813140869,76.90188018798828,76.23789585113525,29.343555450439453
2014-04-29,75.618359375,76.92204856872559,76.29879817962646,29.36459074020386
2014-04-30,75.67714454650879,76.94186367034912,76.35980491638183,29.38571822166443
2014-05-01,75.73756904602051,76.96472637176514,76.42063205718995,29.40693353652954
2014-05-02,75.79640506744384,76.98941001892089,76.48016193389893,29.427587327957152
2014-05-05,75.85820053100586,77.01646308898925,76.5418860244751,29.44940619468689
2014-05-06,75.91830646514893,77.03908374786377,76.60449165344238,29.471755695343017
2014-05-07,75.97627719879151,77.05966068267823,76.66472621917724,29.49380729675293
2014-05-08,76.03636409759521,77.08011947631836,76.72660820007324,29.51684757232666
2014-05-09,76.09683036804199,77.10419578552246,76.78698833465576,29.53916395187378
2014-05-12,76.16171012878418,77.12676082611084,76.85193264007569,29.563517885208128
2014-05-13,76.22505912780761,77.15049236297608,76.91692031860352,29.587574005126953
2014-05-14,76.28693809509278,77.18150218963623,76.97969909667968,29.61110716819763
2014-05-15,76.34385906219482,77.21596477508545,77.03671047210693,29.633003673553468
2014-05-16,76.40275276184082,77.24785442352295,77.09681838989258,29.65636654853821
2014-05-19,76.46095951080322,77.28408512115479,77.15665615081787,29.679316720962525
